@T,table
Created,2024-05-27 18:33
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2018-05-30 16:00,282.9095364423413
,2018-05-30 17:00,169.12139061935684
,2018-05-30 18:00,17.67713032191079
,2018-05-30 19:00,2.644623844828618
,2018-05-30 20:00,0.2953439643176209
,2018-05-30 21:00,0.011987290684379837
,2018-05-30 22:00,0.0
,2018-05-30 23:00,0.0
,2018-05-31 00:00,0.0
,2018-05-31 01:00,0.0
,2018-05-31 02:00,0.0
,2018-05-31 03:00,0.0
,2018-05-31 04:00,0.0
,2018-05-31 05:00,3.4741842255436928
,2018-05-31 06:00,12.257415120846813
,2018-05-31 07:00,62.23389232739034
,2018-05-31 08:00,105.47284430434634
,2018-05-31 09:00,278.06983952199556
,2018-05-31 10:00,326.63575035495063
,2018-05-31 11:00,345.4348793692087
,2018-05-31 12:00,313.70592790781103
,2018-05-31 13:00,236.18256022256236
,2018-05-31 14:00,65.2498629966705
,2018-05-31 15:00,116.67955179408537
,2018-05-31 16:00,33.18950581644212
,2018-05-31 17:00,77.58865674477279
,2018-05-31 18:00,11.73979091142381
,2018-05-31 19:00,2.054367454153158
,2018-05-31 20:00,1.0869247696020852
,2018-05-31 21:00,0.0
,2018-05-31 22:00,0.0
,2018-05-31 23:00,0.0
,2018-06-01 00:00,0.0
,2018-06-01 01:00,0.0
,2018-06-01 02:00,0.0
,2018-06-01 03:00,0.0
,2018-06-01 04:00,0.021244054350920714
,2018-06-01 05:00,2.5357800476939203
,2018-06-01 06:00,10.619175745735754
,2018-06-01 07:00,73.90904146617699
,2018-06-01 08:00,161.42002466070397
,2018-06-01 09:00,303.0897859543355
,2018-06-01 10:00,368.41627543201804
,2018-06-01 11:00,416.2862017500273
,2018-06-01 12:00,446.63007716142636
,2018-06-01 13:00,445.99100505428805
,2018-06-01 14:00,422.2812534375339
,2018-06-01 15:00,386.6022195048832
,2018-06-01 16:00,303.61500618031533
,2018-06-01 17:00,218.4397054093226
,2018-06-01 18:00,40.760354815565805
,2018-06-01 19:00,6.3421964745770145
,2018-06-01 20:00,1.490745644649128
,2018-06-01 21:00,0.04791349044981717
,2018-06-01 22:00,0.016897605291797117
,2018-06-01 23:00,0.0
,2018-06-02 00:00,0.0
,2018-06-02 01:00,0.0
,2018-06-02 02:00,0.0
,2018-06-02 03:00,0.0
,2018-06-02 04:00,0.016285386298896788
